gameid,type,checkedTeamId,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,TOV,STL,BLK,PF,statsId
20700888,1,1610612755,46,78,5,7,9,14,8,25,33,12,7,5,17,26394
20700889,1,1610612737,39,77,7,16,33,40,11,27,38,18,6,7,12,26395
20700889,1,1610612744,55,101,17,32,8,10,10,29,39,11,10,5,28,26396
20700890,1,1610612761,36,88,2,14,13,19,12,35,47,13,7,2,16,26397
20700890,1,1610612753,40,76,8,23,14,20,2,39,41,15,7,3,15,26398
20700891,1,1610612760,37,81,3,11,20,25,12,35,47,20,5,3,26,26399
20700891,1,1610612765,30,79,9,19,31,37,16,24,40,12,10,10,23,26400
20700892,1,1610612766,38,74,10,20,23,29,9,30,39,11,11,6,14,26401
20700892,1,1610612750,39,80,6,12,5,9,7,28,35,16,6,4,22,26402
20700893,1,1610612763,39,92,4,19,15,19,14,25,39,13,6,2,19,26403
20700893,1,1610612741,44,82,6,17,18,23,11,36,47,12,7,8,21,26404
20700894,1,1610612751,28,75,4,17,10,16,6,36,42,12,7,4,26,26405
20700894,1,1610612759,26,77,4,12,25,31,14,38,52,11,8,6,17,26406
20700895,1,1610612758,43,96,3,11,16,17,13,31,44,14,7,7,30,26407
20700895,1,1610612747,39,86,6,19,33,40,14,33,47,16,10,5,17,26408
20700896,1,1610612757,34,83,2,15,22,25,8,31,39,14,7,5,27,26409
20700896,1,1610612756,29,70,5,13,34,42,8,34,42,15,8,4,22,26410
20700897,1,1610612764,35,82,9,21,13,16,9,28,37,15,5,7,20,26411
20700897,1,1610612753,46,82,12,27,18,22,6,33,39,11,9,0,14,26412
20700898,1,1610612766,40,94,9,22,29,41,18,34,52,11,9,5,24,26413
20700898,1,1610612744,40,82,8,27,21,30,8,35,43,14,5,8,28,26414
20700899,1,1610612765,28,77,4,16,18,25,9,29,38,8,6,5,23,26415
20700899,1,1610612738,35,76,3,8,17,24,10,40,50,11,2,5,20,26416
20700900,1,1610612752,38,74,7,19,22,32,15,21,36,13,6,5,29,26417
20700900,1,1610612739,40,83,17,32,22,32,18,21,39,10,9,4,20,26418
20700901,1,1610612761,45,82,5,16,13,21,8,30,38,9,11,3,18,26419
20700901,1,1610612748,30,69,8,22,15,21,5,31,36,20,6,2,22,26420
20700902,1,1610612749,45,93,8,20,20,31,11,34,45,12,8,6,21,26421
20700902,1,1610612760,40,86,3,8,23,31,7,38,45,14,8,5,25,26422
20700903,1,1610612751,37,82,3,18,16,19,6,32,38,14,8,3,25,26423
20700903,1,1610612763,39,80,3,13,19,25,9,35,44,14,4,2,20,26424
20700904,1,1610612737,40,78,4,12,17,26,13,27,40,14,3,3,15,26425
20700904,1,1610612740,47,99,15,29,7,9,20,25,45,9,7,2,19,26426
20700905,1,1610612745,47,95,13,34,10,13,13,32,45,11,8,5,15,26427
20700905,1,1610612754,37,87,13,22,12,16,9,28,37,15,7,1,17,26428
20700906,1,1610612756,42,79,10,21,19,24,5,35,40,20,6,3,25,26429
20700906,1,1610612743,48,91,10,16,20,29,9,30,39,11,7,7,21,26430
20700907,1,1610612762,41,81,4,13,19,30,14,35,49,9,8,3,18,26431
20700907,1,1610612750,27,72,6,14,16,22,8,27,35,16,4,2,28,26432
20700908,1,1610612746,40,93,7,20,29,39,16,33,49,12,5,10,21,26433
20700908,1,1610612758,43,90,3,13,20,27,6,32,38,14,4,6,30,26434
20700909,1,1610612739,33,84,9,22,21,27,14,34,48,13,3,11,25,26435
20700909,1,1610612741,40,91,7,16,20,31,21,35,56,8,6,5,24,26436
20700910,1,1610612759,38,79,6,14,26,33,12,35,47,22,8,3,17,26437
20700910,1,1610612754,39,81,3,18,16,26,9,26,35,16,17,6,27,26438
20700911,1,1610612742,37,83,7,12,17,23,13,28,41,12,1,4,20,26439
20700911,1,1610612745,45,83,7,16,16,23,8,30,38,6,8,3,17,26440
20700912,1,1610612764,41,82,8,21,20,21,10,39,49,22,7,8,21,26441
20700912,1,1610612761,39,99,9,26,19,22,14,24,38,9,11,3,19,26442
20700913,1,1610612755,50,89,4,8,13,20,10,33,43,12,12,2,14,26443
20700913,1,1610612760,36,75,2,10,9,14,6,29,35,21,5,5,16,26444
20700914,1,1610612737,35,80,3,11,20,27,12,28,40,15,7,6,17,26445
20700914,1,1610612766,42,82,9,17,15,22,9,32,41,14,9,6,25,26446
20700915,1,1610612765,39,78,2,8,21,30,8,29,37,13,8,6,20,26447
20700915,1,1610612752,35,76,6,14,21,27,10,29,39,16,6,4,24,26448
20700916,1,1610612744,53,98,13,30,15,20,14,37,51,9,12,3,21,26449
20700916,1,1610612748,37,81,7,24,18,23,5,31,36,15,6,7,15,26450
20700917,1,1610612738,36,79,6,18,38,43,12,43,55,21,9,9,26,26451
20700917,1,1610612741,27,85,6,23,33,38,11,24,35,15,13,6,28,26452
20700918,1,1610612751,43,87,4,19,6,7,10,25,35,13,8,3,23,26453
20700918,1,1610612740,38,73,3,13,28,33,9,31,40,15,8,2,9,26454
20700919,1,1610612757,42,77,8,16,11,14,9,30,39,16,6,5,21,26455
20700919,1,1610612749,39,80,6,17,17,22,9,24,33,9,10,0,14,26456
20700920,1,1610612762,45,79,5,11,31,40,11,31,42,18,8,2,30,26457
20700920,1,1610612756,43,86,9,27,23,33,10,22,32,14,3,6,29,26458
20700921,1,1610612758,32,71,5,12,34,39,9,28,37,16,6,7,17,26459
20700921,1,1610612750,44,85,6,13,17,22,14,26,40,11,9,6,25,26460
20700922,1,1610612759,37,75,8,19,14,16,3,28,31,16,6,5,28,26461
20700922,1,1610612743,40,74,7,14,22,33,5,34,39,15,8,0,20,26462
20700923,1,1610612747,46,85,14,23,13,19,13,36,49,13,12,8,23,26463
20700923,1,1610612746,31,82,3,14,17,23,14,25,39,16,8,2,17,26464
20700924,1,1610612739,37,91,9,25,20,27,23,31,54,14,10,9,12,26465
20700924,1,1610612754,40,81,11,24,4,6,8,29,37,17,7,4,24,26466
20700925,1,1610612764,32,75,11,32,22,30,9,29,38,12,8,8,27,26467
20700925,1,1610612766,33,72,11,23,23,33,10,34,44,15,7,5,25,26468
20700926,1,1610612748,37,81,6,17,14,18,11,29,40,13,3,4,18,26469
20700926,1,1610612737,35,80,5,18,22,28,8,32,40,8,6,8,17,26470
20700927,1,1610612753,34,75,10,21,17,24,4,38,42,20,3,7,18,26471
20700927,1,1610612744,38,94,6,24,22,26,8,36,44,10,14,3,25,26472
20700928,1,1610612757,44,95,9,22,23,29,17,35,52,11,4,4,22,26473
20700928,1,1610612752,43,89,6,15,22,31,10,31,41,9,3,3,20,26474
20700929,1,1610612738,47,81,15,30,10,15,11,34,45,16,5,6,28,26475
20700929,1,1610612763,29,73,6,23,25,35,11,20,31,14,5,4,17,26476
20700930,1,1610612745,42,84,14,34,8,8,10,33,43,13,8,6,15,26477
20700930,1,1610612740,40,91,11,21,5,12,15,26,41,11,7,3,11,26478
20700931,1,1610612751,32,83,4,13,23,34,14,27,41,9,7,6,27,26479
20700931,1,1610612742,37,78,9,13,28,33,14,39,53,17,5,5,30,26480
20700932,1,1610612762,50,83,11,15,21,30,9,34,43,13,8,5,27,26481
20700932,1,1610612743,38,80,5,21,24,33,5,25,30,13,5,4,23,26482
20700933,1,1610612750,38,79,2,12,21,26,9,28,37,10,11,3,22,26483
20700933,1,1610612746,32,73,7,21,25,27,12,29,41,18,3,3,19,26484
20700934,1,1610612761,45,92,6,19,18,20,11,25,36,11,10,2,20,26485
20700934,1,1610612760,40,74,2,9,24,27,6,32,38,22,8,2,18,26486
20700935,1,1610612755,47,78,3,9,22,28,11,27,38,12,8,2,19,26487
20700935,1,1610612749,40,86,4,17,13,18,12,19,31,13,6,3,21,26488
20700936,1,1610612756,37,81,3,14,17,20,12,40,52,14,3,8,21,26489
20700936,1,1610612759,30,86,7,16,20,26,13,31,44,10,5,5,21,26490
20700937,1,1610612741,37,78,6,10,29,36,10,18,28,9,7,2,23,26491
20700937,1,1610612765,41,81,5,12,29,33,15,27,42,11,3,7,26,26492
20700938,1,1610612747,41,86,8,18,23,27,11,25,36,19,5,6,26,26493
20700938,1,1610612758,44,80,4,13,22,24,8,29,37,21,13,8,26,26494
20700939,1,1610612738,37,78,9,23,17,21,13,37,50,14,4,6,30,26495
20700939,1,1610612755,30,95,2,17,24,35,24,27,51,8,7,7,17,26496
20700940,1,1610612753,45,84,15,28,18,28,9,34,43,9,4,2,18,26497
20700940,1,1610612737,46,90,11,17,9,13,8,32,40,12,5,3,23,26498
20700941,1,1610612757,31,78,6,21,12,18,15,27,42,10,5,2,23,26499
20700941,1,1610612739,29,68,5,14,25,33,8,31,39,10,3,4,15,26500
20700942,1,1610612746,36,66,6,10,21,24,6,31,37,18,8,2,17,26501
20700942,1,1610612748,37,76,12,21,12,19,10,20,30,12,8,1,16,26502
20700943,1,1610612745,34,74,10,20,13,26,7,41,48,13,8,9,26,26503
20700943,1,1610612751,24,79,0,6,25,36,16,29,45,12,8,8,19,26504
20700944,1,1610612742,41,78,2,6,24,31,8,46,54,14,9,6,20,26505
20700944,1,1610612752,31,86,2,13,15,17,8,29,37,10,7,2,22,26506
20700945,1,1610612743,40,85,6,16,17,23,11,35,46,16,7,4,22,26507
20700945,1,1610612759,40,84,5,14,22,29,10,29,39,12,8,5,20,26508
20700946,1,1610612749,38,89,4,15,17,23,19,28,47,19,7,4,21,26509
20700946,1,1610612764,42,84,4,10,17,23,12,28,40,16,9,8,18,26510
20700947,1,1610612754,42,92,7,24,23,28,13,31,44,13,7,8,21,26511
20700947,1,1610612760,42,83,5,8,18,23,5,31,36,16,6,1,23,26512
20700948,1,1610612750,41,83,6,11,8,9,10,28,38,12,5,2,19,26513
20700948,1,1610612757,37,81,7,21,22,26,13,28,41,9,5,5,8,26514
20700949,1,1610612741,42,90,9,18,15,21,15,34,49,13,10,6,25,26515
20700949,1,1610612762,32,75,5,16,27,39,12,32,44,17,5,5,18,26516
20700950,1,1610612763,40,96,6,21,25,31,12,27,39,12,4,2,20,26517
20700950,1,1610612756,56,94,4,15,16,19,8,37,45,11,3,8,26,26518
20700951,1,1610612761,41,89,7,16,19,22,12,28,40,12,7,2,16,26519
20700951,1,1610612747,45,84,15,32,12,15,9,27,36,11,8,7,17,26520
20700952,1,1610612737,27,80,4,17,17,21,14,38,52,15,7,5,22,26521
20700952,1,1610612745,30,90,6,29,17,26,22,34,56,8,8,2,17,26522
20700953,1,1610612753,42,81,11,30,15,17,8,38,46,13,4,5,21,26523
20700953,1,1610612746,34,83,3,18,17,24,6,32,38,7,6,1,17,26524
20700954,1,1610612738,45,89,5,11,16,24,10,36,46,11,7,7,17,26525
20700954,1,1610612760,35,92,1,14,11,15,17,30,47,22,3,9,23,26526
20700955,1,1610612751,39,76,6,13,20,26,5,31,36,13,9,5,27,26527
20700955,1,1610612739,32,74,11,24,24,34,11,32,43,18,5,2,24,26528
20700956,1,1610612748,36,86,8,22,8,17,14,37,51,12,5,2,18,26529
20700956,1,1610612752,35,82,6,18,15,19,8,34,42,7,4,5,17,26530
20700957,1,1610612755,33,81,3,8,14,22,14,25,39,8,9,5,23,26531
20700957,1,1610612765,30,65,4,14,18,28,9,23,32,15,3,12,22,26532
20700958,1,1610612762,41,79,5,11,27,30,5,28,33,12,8,6,25,26533
20700958,1,1610612749,41,86,9,17,19,29,14,28,42,16,6,9,30,26534
20700959,1,1610612759,33,77,2,18,7,17,8,19,27,11,11,2,18,26535
20700959,1,1610612740,44,75,3,9,9,10,7,38,45,14,6,3,22,26536
20700960,1,1610612766,35,77,8,17,15,24,6,26,32,15,9,4,21,26537
20700960,1,1610612742,43,80,10,24,22,26,9,38,47,12,9,9,21,26538
20700961,1,1610612763,32,90,6,30,16,23,11,37,48,13,2,4,22,26539
20700961,1,1610612743,40,85,8,19,20,30,12,42,54,13,5,7,21,26540
20700962,1,1610612761,42,84,5,13,17,20,12,26,38,17,5,5,20,26541
20700962,1,1610612744,49,88,5,23,14,18,11,29,40,12,7,4,22,26542
20700963,1,1610612764,36,74,7,19,22,32,7,29,36,9,8,1,25,26543
20700963,1,1610612739,34,81,13,32,18,24,18,33,51,17,4,4,26,26544
20700964,1,1610612757,30,78,6,17,19,25,13,30,43,20,5,7,27,26545
20700964,1,1610612758,34,74,4,19,24,28,5,32,37,15,11,3,18,26546
20700965,1,1610612744,43,105,10,25,19,24,20,26,46,7,10,2,23,26547
20700965,1,1610612756,45,82,12,24,21,28,11,35,46,16,2,8,18,26548
20700966,1,1610612738,32,66,3,15,25,34,11,18,29,14,6,7,25,26549
20700966,1,1610612762,37,73,7,14,29,33,12,26,38,13,5,2,18,26550
20700967,1,1610612737,47,87,9,13,14,19,11,35,46,13,8,5,21,26551
20700967,1,1610612746,35,77,4,13,19,26,9,26,35,14,9,6,17,26552
20700968,1,1610612748,39,82,10,30,6,6,9,22,31,13,4,1,26,26553
20700968,1,1610612753,35,74,10,30,23,36,15,26,41,13,6,3,11,26554
20700969,1,1610612765,35,86,2,18,12,15,22,29,51,11,4,4,12,26555
20700969,1,1610612759,35,81,6,19,4,6,12,27,39,12,7,5,17,26556
20700970,1,1610612747,35,92,9,30,19,24,15,28,43,10,13,2,22,26557
20700970,1,1610612740,41,84,11,24,15,24,17,38,55,16,8,4,21,26558
20700971,1,1610612755,33,79,4,7,40,44,12,31,43,13,7,9,21,26559
20700971,1,1610612741,41,91,6,19,18,20,16,28,44,15,7,8,32,26560
20700972,1,1610612766,32,77,6,18,10,14,9,32,41,13,8,2,21,26561
20700972,1,1610612745,36,88,5,29,12,21,14,35,49,12,6,6,16,26562
20700973,1,1610612742,47,81,11,23,11,17,8,36,44,15,3,6,27,26563
20700973,1,1610612754,34,89,5,19,24,33,15,24,39,8,5,3,19,26564
20700974,1,1610612761,44,90,3,12,14,16,8,29,37,16,4,8,23,26565
20700974,1,1610612743,47,85,10,27,33,38,5,36,41,10,9,7,25,26566
20700975,1,1610612750,43,85,5,10,30,37,15,28,43,17,12,4,21,26567
20700975,1,1610612760,46,88,5,9,19,24,13,22,35,17,5,5,23,26568
20700976,1,1610612755,37,80,5,14,24,28,12,26,38,5,6,3,18,26569
20700976,1,1610612759,37,76,6,21,16,19,6,30,36,10,4,4,22,26570
20700977,1,1610612764,37,88,11,26,34,43,16,33,49,11,10,2,25,26571
20700977,1,1610612746,40,86,8,21,21,29,9,33,42,16,6,4,30,26572
20700978,1,1610612754,41,82,8,21,21,32,9,21,30,13,13,3,21,26573
20700978,1,1610612753,49,77,12,20,12,19,4,32,36,22,9,4,24,26574
20700979,1,1610612762,43,90,4,16,25,30,15,14,29,6,10,3,31,26575
20700979,1,1610612751,39,76,3,11,36,50,20,28,48,15,2,3,19,26576
20700980,1,1610612749,28,82,5,26,16,25,22,25,47,14,5,3,18,26577
20700980,1,1610612738,41,79,4,14,13,19,12,30,42,11,7,1,21,26578
20700981,1,1610612756,48,79,11,19,20,36,8,38,46,15,7,5,20,26579
20700981,1,1610612758,37,86,6,14,19,26,13,30,43,16,8,1,26,26580
20700982,1,1610612757,43,81,8,14,13,17,7,24,31,9,4,6,12,26581
20700982,1,1610612750,42,81,2,11,10,13,8,30,38,13,4,1,18,26582
20700983,1,1610612744,41,83,10,24,18,26,14,33,47,20,9,4,19,26583
20700983,1,1610612763,40,87,6,15,21,29,15,29,44,15,15,4,19,26584
20700984,1,1610612748,29,69,2,9,13,21,5,27,32,18,4,3,15,26585
20700984,1,1610612742,38,75,6,17,16,21,9,33,42,17,10,4,19,26586
20700985,1,1610612752,40,94,3,16,15,28,18,23,41,9,8,5,24,26587
20700985,1,1610612737,40,82,7,16,22,29,12,35,47,14,5,5,20,26588
20700986,1,1610612740,35,81,3,18,11,16,17,23,40,10,7,1,17,26589
20700986,1,1610612765,39,74,14,21,13,16,11,26,37,10,7,5,17,26590
20700987,1,1610612766,38,88,8,23,7,15,11,31,42,9,5,4,22,26591
20700987,1,1610612739,35,82,6,21,22,31,14,36,50,10,5,9,16,26592
20700988,1,1610612747,33,80,5,16,21,30,10,30,40,8,5,6,20,26593
20700988,1,1610612745,35,83,12,26,22,29,15,31,46,11,4,3,21,26594
20700989,1,1610612760,46,107,2,10,22,32,18,27,45,16,12,8,24,26595
20700989,1,1610612743,61,101,16,31,30,35,8,43,51,14,12,10,19,26596
20700990,1,1610612761,43,92,6,16,8,13,6,30,36,12,12,6,23,26597
20700990,1,1610612758,40,83,4,14,22,26,10,40,50,22,5,4,19,26598
20700991,1,1610612737,41,74,8,15,15,21,11,29,40,11,6,6,19,26599
20700991,1,1610612764,37,81,6,17,16,20,14,20,34,9,7,2,15,26600
20700992,1,1610612739,35,80,6,19,14,22,11,33,44,15,3,5,22,26601
20700992,1,1610612753,34,86,14,32,22,28,9,31,40,10,3,4,16,26602
20700993,1,1610612754,42,96,7,27,19,23,8,41,49,12,6,8,23,26603
20700993,1,1610612752,32,86,10,21,24,36,17,35,52,20,10,6,20,26604
20700994,1,1610612766,31,76,4,21,14,18,11,31,42,18,7,9,26,26605
20700994,1,1610612763,38,84,5,13,17,31,18,31,49,13,6,3,19,26606
20700995,1,1610612740,40,82,6,18,22,29,12,30,42,11,8,3,23,26607
20700995,1,1610612741,34,79,8,18,21,30,8,32,40,14,5,3,23,26608
20700996,1,1610612750,38,76,5,11,18,25,9,36,45,11,2,7,23,26609
20700996,1,1610612746,31,80,5,21,23,30,12,27,39,7,4,9,20,26610
20700997,1,1610612759,32,73,8,22,19,22,8,26,34,13,7,5,21,26611
20700997,1,1610612738,34,73,3,11,22,25,10,30,40,14,9,6,24,26612
20700998,1,1610612761,32,80,5,13,10,13,10,28,38,17,11,3,23,26613
20700998,1,1610612762,38,69,6,9,14,22,3,33,36,16,8,8,18,26614
20700999,1,1610612765,55,91,12,20,14,18,14,26,40,18,6,2,22,26615
20700999,1,1610612743,43,76,10,20,24,32,4,18,22,13,12,3,19,26616
20701000,1,1610612749,36,83,8,21,26,41,19,26,45,9,8,4,22,26617
20701000,1,1610612748,40,78,14,25,18,28,12,32,44,13,5,5,28,26618
20701001,1,1610612741,44,89,11,17,13,18,12,34,46,11,12,7,16,26619
20701001,1,1610612751,36,79,7,17,17,20,8,29,37,16,7,7,16,26620
20701002,1,1610612745,29,70,5,19,11,18,11,24,35,17,8,5,17,26621
20701002,1,1610612738,38,88,3,12,15,17,15,30,45,11,10,4,19,26622
20701003,1,1610612747,37,89,7,19,21,29,13,32,45,9,10,7,20,26623
20701003,1,1610612742,32,72,6,17,30,38,8,35,43,16,6,11,22,26624
20701004,1,1610612744,38,93,5,27,24,38,16,27,43,9,9,3,28,26625
20701004,1,1610612758,47,81,5,16,23,30,10,38,48,12,5,8,26,26626
20701005,1,1610612756,44,80,10,24,13,19,10,36,46,14,6,5,23,26627
20701005,1,1610612757,36,82,6,14,20,25,11,24,35,13,5,1,21,26628
20701006,1,1610612748,20,78,5,23,9,10,8,26,34,13,6,1,14,26629
20701006,1,1610612761,39,72,7,12,11,15,5,44,49,11,9,5,13,26630
20701007,1,1610612743,44,92,11,23,14,21,11,23,34,13,15,4,27,26631
20701007,1,1610612755,47,78,3,9,18,33,13,31,44,21,7,7,17,26632
20701008,1,1610612764,35,82,6,18,11,17,12,33,45,13,8,7,25,26633
20701008,1,1610612753,26,77,14,35,20,26,11,34,45,13,3,3,19,26634
20701009,1,1610612754,39,79,7,22,17,20,11,30,41,16,9,7,19,26635
20701009,1,1610612766,34,78,4,13,23,30,9,30,39,15,9,4,18,26636
20701010,1,1610612751,46,79,11,18,22,27,9,24,33,10,5,4,27,26637
20701010,1,1610612737,42,80,5,18,28,33,14,25,39,13,5,6,23,26638
20701011,1,1610612765,31,78,5,17,6,7,10,29,39,11,4,7,14,26639
20701011,1,1610612739,36,81,5,13,12,16,14,32,46,8,5,5,10,26640
20701012,1,1610612740,34,76,4,13,18,25,9,38,47,12,14,9,17,26641
20701012,1,1610612745,28,82,2,19,11,17,13,37,50,19,6,2,19,26642
20701013,1,1610612763,34,82,5,22,21,33,10,41,51,10,5,8,23,26643
20701013,1,1610612750,33,84,3,11,29,35,9,37,46,8,5,7,25,26644
20701014,1,1610612760,38,80,3,6,19,24,9,23,32,19,12,3,17,26645
20701014,1,1610612756,43,75,15,21,9,18,10,33,43,27,11,2,19,26646
20701015,1,1610612744,47,91,9,20,13,18,14,28,42,13,7,2,29,26647
20701015,1,1610612746,35,77,1,14,29,43,10,29,39,16,5,2,16,26648
20701016,1,1610612741,28,74,2,11,22,23,9,29,38,16,6,4,20,26649
20701016,1,1610612759,38,85,7,22,19,23,11,31,42,12,9,4,20,26650
20701017,1,1610612738,30,87,4,16,30,35,12,37,49,9,10,9,21,26651
20701017,1,1610612742,33,84,6,18,18,24,9,42,51,14,2,12,22,26652
20701018,1,1610612747,42,80,10,22,12,20,7,33,40,6,6,1,21,26653
20701018,1,1610612762,36,80,7,16,16,25,13,31,44,9,5,2,21,26654
20701019,1,1610612753,41,77,14,23,17,18,12,32,44,21,3,3,22,26655
20701019,1,1610612755,38,86,4,13,15,25,16,22,38,13,11,3,24,26656
20701020,1,1610612750,46,82,9,18,12,17,6,30,36,16,7,7,24,26657
20701020,1,1610612754,42,85,16,27,24,33,14,32,46,11,11,4,19,26658
20701021,1,1610612743,48,89,7,16,22,33,8,26,34,9,13,3,23,26659
20701021,1,1610612751,42,83,5,18,25,31,10,36,46,18,4,5,25,26660
20701022,1,1610612763,41,79,13,27,25,29,7,37,44,14,5,3,13,26661
20701022,1,1610612752,40,91,6,19,20,24,10,29,39,7,11,2,22,26662
20701023,1,1610612748,31,67,9,26,15,21,4,27,31,16,6,5,20,26663
20701023,1,1610612764,41,77,11,26,10,19,10,28,38,12,10,5,19,26664
20701024,1,1610612761,34,86,4,15,11,13,9,26,35,8,7,3,13,26665
20701024,1,1610612739,36,77,5,20,13,17,13,38,51,15,3,4,12,26666
20701025,1,1610612759,38,77,7,12,19,23,9,29,38,9,3,6,19,26667
20701025,1,1610612758,29,75,5,14,26,32,12,27,39,11,4,3,21,26668
20701026,1,1610612757,42,76,9,18,14,18,10,24,34,13,5,5,19,26669
20701026,1,1610612746,41,73,8,13,12,16,8,20,28,15,8,2,23,26670
20701027,1,1610612760,42,90,5,13,16,21,19,22,41,16,5,0,12,26671
20701027,1,1610612747,51,84,12,23,16,19,9,30,39,11,8,0,18,26672
20701028,1,1610612744,43,93,8,24,12,18,20,28,48,12,10,8,17,26673
20701028,1,1610612745,40,84,8,22,21,26,10,31,41,13,5,2,22,26674
20701029,1,1610612751,31,82,4,18,21,25,15,30,45,15,7,4,20,26675
20701029,1,1610612755,31,81,4,14,25,35,18,32,50,15,10,8,20,26676
20701030,1,1610612748,32,78,5,18,13,17,9,29,38,13,8,7,19,26677
20701030,1,1610612766,36,81,3,13,19,24,11,34,45,14,8,5,17,26678
20701031,1,1610612737,36,76,7,17,19,25,9,35,44,18,7,6,16,26679
20701031,1,1610612753,35,85,10,29,10,18,9,27,36,12,12,5,24,26680
20701032,1,1610612763,41,81,12,25,23,35,8,32,40,9,5,6,20,26681
20701032,1,1610612758,43,89,8,20,17,22,13,33,46,9,4,7,22,26682
20701033,1,1610612740,39,77,10,23,25,29,7,22,29,9,13,3,21,26683
20701033,1,1610612738,41,74,7,21,17,22,11,33,44,21,4,2,26,26684
20701034,1,1610612750,42,79,5,16,25,29,8,36,44,9,11,5,13,26685
20701034,1,1610612752,37,85,7,20,12,16,11,22,33,13,5,1,18,26686
20701035,1,1610612754,38,87,13,26,19,25,12,31,43,13,12,5,22,26687
20701035,1,1610612741,41,85,2,9,17,22,13,36,49,17,7,4,20,26688
20701036,1,1610612749,42,81,7,13,17,24,5,34,39,10,6,5,19,26689
20701036,1,1610612739,34,91,7,24,23,29,19,32,51,13,5,4,22,26690
20701037,1,1610612760,38,79,4,12,21,25,8,30,38,17,2,5,25,26691
20701037,1,1610612762,41,86,6,23,27,38,16,30,46,10,7,4,24,26692
20701038,1,1610612756,39,69,6,14,38,40,6,35,41,16,3,7,23,26693
20701038,1,1610612745,44,98,5,11,20,27,15,20,35,5,11,4,26,26694
20701039,1,1610612757,32,85,4,19,15,18,18,36,54,9,5,1,18,26695
20701039,1,1610612746,29,74,1,11,13,18,9,32,41,10,4,5,17,26696
20701040,1,1610612742,33,76,6,20,9,11,3,40,43,10,3,10,26,26697
20701040,1,1610612759,30,91,5,19,23,24,16,38,54,8,5,5,16,26698
20701041,1,1610612743,39,81,11,22,20,24,11,30,41,7,7,4,20,26699
20701041,1,1610612761,41,82,8,24,10,12,10,31,41,11,3,4,19,26700
20701042,1,1610612765,34,79,6,18,9,12,12,27,39,11,6,5,19,26701
20701042,1,1610612764,38,72,6,16,13,17,7,26,33,11,3,3,15,26702
20701043,1,1610612747,39,95,8,27,25,29,19,41,60,18,4,8,23,26703
20701043,1,1610612744,38,89,10,25,29,34,11,32,43,12,13,7,26,26704
20701044,1,1610612755,32,72,1,9,30,44,12,30,42,16,10,4,16,26705
20701044,1,1610612738,34,75,7,20,15,20,6,28,34,16,8,5,28,26706
20701045,1,1610612752,37,93,5,17,12,18,14,25,39,7,9,6,20,26707
20701045,1,1610612751,37,69,10,17,22,30,8,37,45,18,3,5,14,26708
20701046,1,1610612748,26,69,4,15,22,25,8,28,36,11,9,8,20,26709
20701046,1,1610612749,27,76,4,13,15,21,19,35,54,20,4,2,21,26710
20701047,1,1610612765,40,89,7,21,23,28,12,30,42,12,8,9,23,26711
20701047,1,1610612756,40,80,5,13,20,24,8,30,38,16,4,3,19,26712
20701048,1,1610612763,42,97,9,24,13,19,13,34,47,14,8,4,19,26713
20701048,1,1610612743,43,86,14,34,20,24,5,37,42,12,10,10,19,26714
20701049,1,1610612758,40,77,9,17,11,16,8,21,29,13,4,3,27,26715
20701049,1,1610612745,35,70,5,17,33,42,10,29,39,9,7,1,16,26716
20701050,1,1610612760,37,74,6,12,17,24,7,34,41,10,5,4,15,26717
20701050,1,1610612757,33,86,7,17,11,14,8,27,35,12,4,6,21,26718
20701051,1,1610612744,45,103,11,29,18,24,16,39,55,15,11,3,24,26719
20701051,1,1610612747,46,102,12,35,19,23,14,39,53,17,6,7,18,26720
20701052,1,1610612753,35,77,7,16,20,30,10,31,41,11,8,2,25,26721
20701052,1,1610612759,40,74,7,18,20,26,4,31,35,10,3,4,18,26722
20701053,1,1610612754,41,88,9,25,15,21,11,31,42,15,7,5,25,26723
20701053,1,1610612740,39,79,6,15,30,39,8,29,37,10,11,6,20,26724
20701054,1,1610612737,35,84,5,14,19,26,12,30,42,15,8,4,14,26725
20701054,1,1610612741,41,93,5,9,16,16,19,29,48,13,9,10,19,26726
20701055,1,1610612746,34,77,3,16,19,24,10,26,36,16,8,5,21,26727
20701055,1,1610612742,36,82,5,17,26,31,18,32,50,15,9,1,20,26728
20701056,1,1610612766,36,72,9,19,25,33,7,21,28,21,10,4,25,26729
20701056,1,1610612762,45,84,7,15,31,39,20,29,49,15,12,8,25,26730
20701057,1,1610612757,39,79,10,20,14,18,17,38,55,13,2,10,20,26731
20701057,1,1610612764,29,81,8,20,16,20,12,24,36,7,5,3,18,26732
20701058,1,1610612761,36,73,5,13,12,13,4,31,35,12,6,8,13,26733
20701058,1,1610612765,31,76,9,18,11,13,12,29,41,15,8,6,18,26734
20701059,1,1610612748,32,86,15,31,17,25,11,31,42,11,11,6,20,26735
20701059,1,1610612752,40,99,7,20,16,27,27,42,69,14,9,4,20,26736
20701060,1,1610612755,44,81,11,25,22,32,11,35,46,12,12,6,18,26737
20701060,1,1610612741,34,86,11,25,20,24,15,26,41,14,4,4,23,26738
20701061,1,1610612749,38,79,4,10,16,23,18,23,41,20,6,5,25,26739
20701061,1,1610612737,43,75,7,19,22,30,8,19,27,11,9,5,24,26740
20701062,1,1610612740,35,80,11,22,19,22,11,22,33,8,6,4,17,26741
