gameid,1stTeamId,2ndTeamId,1stTeamPoint,2ndTeamPoint,duration,season
29700990,CLE,SAS,85,86,48,1998
29700991,MIL,HOU,118,108,48,1998
29700992,UTA,PHX,92,73,48,1998
29700993,GSW,NYK,75,88,48,1998
29700994,POR,WAS,87,99,48,1998
29700995,BOS,MIA,91,105,48,1998
29700996,PHI,BKN,86,91,48,1998
29700997,ORL,CHI,70,85,48,1998
29700998,DET,SAS,103,94,48,1998
29700999,IND,HOU,81,86,48,1998
29701000,DEN,DAL,94,105,48,1998
29701001,PHX,MIN,97,99,48,1998
29701002,LAC,NYK,76,77,48,1998
29701003,LAL,SAC,114,91,48,1998
29701004,SEA,WAS,133,109,48,1998
29701005,CHA,MIL,94,80,48,1998
29701006,TOR,CLE,96,97,48,1998
29701007,GSW,SEA,98,91,48,1998
29701008,POR,VAN,108,102,48,1998
29701009,BKN,BOS,76,82,48,1998
29701010,PHI,SAS,85,110,48,1998
29701011,ORL,HOU,100,75,48,1998
29701012,MIA,MIL,102,77,48,1998
29701013,ATL,CHI,74,89,48,1998
29701014,CLE,DET,88,87,48,1998
29701015,IND,CHA,133,96,48,1998
29701016,DAL,UTA,90,99,48,1998
29701017,DEN,GSW,97,89,48,1998
29701018,PHX,WAS,89,85,48,1998
29701019,LAC,MIN,98,100,48,1998
29701020,SAC,POR,73,90,48,1998
29701021,VAN,NYK,89,97,48,1998
29701022,UTA,LAL,106,91,48,1998
29701023,SEA,NYK,104,78,48,1998
29701024,PHI,BOS,99,94,48,1998
29701025,MIA,HOU,109,77,48,1998
29701026,ATL,DET,118,95,48,1998
29701027,TOR,ORL,68,95,48,1998
29701028,CLE,CHA,97,82,48,1998
29701029,IND,SAS,55,74,48,1998
29701030,MIL,CHI,87,104,48,1998
29701031,PHX,VAN,106,98,48,1998
29701032,LAC,DAL,108,86,48,1998
29701033,LAL,WAS,116,89,48,1998
29701034,GSW,POR,83,99,48,1998
29701035,SAC,MIN,96,104,48,1998
29701036,NYK,SAS,78,95,48,1998
29701037,BKN,ATL,105,90,48,1998
29701038,MIA,BOS,121,95,48,1998
29701039,CHA,PHI,101,93,48,1998
29701040,TOR,LAL,105,114,48,1998
29701041,CLE,ORL,93,86,48,1998
29701042,IND,LAC,128,106,48,1998
29701043,CHI,DET,106,101,48,1998
29701044,HOU,PHX,86,97,48,1998
29701045,GSW,MIL,89,94,48,1998
29701046,SEA,UTA,88,86,48,1998
29701047,VAN,DAL,101,104,48,1998
29701048,WAS,PHI,91,112,48,1998
29701049,ORL,BOS,87,98,48,1998
29701050,ATL,TOR,105,91,48,1998
29701051,DET,CLE,90,92,48,1998
29701052,DEN,MIL,100,106,48,1998
29701053,UTA,POR,98,89,48,1998
29701054,NYK,LAC,81,70,48,1998
29701055,BKN,LAL,106,117,48,1998
29701056,IND,MIN,111,108,48,1998
29701057,HOU,GSW,94,104,48,1998
29701058,SAS,MIA,103,89,48,1998
29701059,SEA,DAL,107,86,48,1998
29701060,PHI,LAC,93,78,48,1998
29701061,WAS,TOR,120,112,48,1998
29701062,CHA,IND,96,89,48,1998
29701063,ATL,HOU,107,87,48,1998
29701064,CLE,LAL,93,105,48,1998
29701065,DET,BOS,100,101,48,1998
29701066,CHI,MIN,107,93,48,1998
29701067,UTA,DEN,97,75,48,1998
29701068,SAC,MIL,86,87,48,1998
29701069,POR,DAL,109,102,48,1998
29701070,VAN,SEA,98,138,48,1998
29701071,BKN,NYK,97,94,48,1998
29701072,MIA,CHA,101,88,48,1998
29701073,SAS,GSW,88,80,48,1998
29701074,PHX,POR,90,83,48,1998
29701075,BOS,NYK,102,92,48,1998
29701076,PHI,TOR,116,104,48,1998
29701077,WAS,ORL,88,85,48,1998
29701078,ATL,MIN,96,97,48,1998
29701079,CLE,LAC,94,93,48,1998
29701080,DET,LAL,103,105,48,1998
29701081,IND,MIL,93,92,48,1998
29701082,HOU,CHI,94,109,48,1998
29701083,DEN,SEA,83,87,48,1998
29701084,SAC,DAL,105,99,48,1998
29701085,VAN,UTA,93,99,48,1998
29701086,BKN,CHA,125,115,48,1998
29701087,ORL,PHI,113,92,48,1998
29701088,SAS,POR,75,79,48,1998
29701089,SEA,PHX,92,102,48,1998
29701090,ATL,NYK,92,79,48,1998
29701091,IND,CLE,82,80,48,1998
29701092,CHI,WAS,103,85,48,1998
29701093,MIL,TOR,114,105,48,1998
29701094,MIN,MIA,92,89,48,1998
29701095,DAL,POR,91,99,48,1998
29701096,DEN,HOU,87,104,48,1998
29701097,LAC,VAN,94,110,48,1998
29701098,GSW,UTA,99,101,48,1998
29701099,SAC,PHX,97,103,48,1998
29701100,BOS,BKN,104,117,48,1998
29701101,NYK,MIA,83,80,48,1998
29701102,PHI,CHA,109,101,48,1998
29701103,ORL,DET,95,87,48,1998
29701104,TOR,MIL,100,107,48,1998
29701105,UTA,SAS,98,88,48,1998
29701106,LAL,VAN,113,102,48,1998
29701107,WAS,DET,83,102,48,1998
29701108,ATL,IND,102,105,48,1998
29701109,CLE,CHI,91,85,48,1998
29701110,DAL,SEA,101,103,48,1998
29701111,DEN,SAC,128,103,48,1998
29701112,LAC,POR,95,99,48,1998
29701113,GSW,HOU,89,93,48,1998
29701114,BOS,ORL,82,80,48,1998
29701115,CHA,ATL,87,99,48,1998
29701116,TOR,MIA,105,111,48,1998
29701117,MIN,PHI,107,102,48,1998
29701118,SAS,SEA,99,84,48,1998
29701119,UTA,LAC,126,109,48,1998
29701120,LAL,PHX,105,114,48,1998
29701121,SAC,HOU,85,97,48,1998
29701122,CLE,PHI,106,95,48,1998
29701123,CHI,ORL,87,78,48,1998
29701124,MIL,BKN,117,124,48,1998
29701125,MIN,UTA,110,103,48,1998
29701126,DAL,DEN,99,81,48,1998
29701127,GSW,LAL,84,96,48,1998
29701128,VAN,POR,105,96,48,1998
29701129,BOS,IND,87,93,48,1998
29701130,WAS,ATL,81,91,48,1998
29701131,MIA,NYK,82,81,48,1998
29701132,CHA,DET,88,86,48,1998
29701133,TOR,BKN,109,116,48,1998
29701134,SEA,HOU,103,95,48,1998
29701135,VAN,PHX,106,129,48,1998
29701136,CHI,IND,105,114,48,1998
29701137,SAS,LAL,75,99,48,1998
29701138,LAC,MIN,88,107,48,1998
29701139,GSW,PHX,97,105,48,1998
29701140,NYK,WAS,102,104,48,1998
29701141,BKN,TOR,92,96,48,1998
29701142,ATL,PHI,95,94,48,1998
29701143,CLE,BOS,95,86,48,1998
29701144,MIL,CHA,82,104,48,1998
29701145,DAL,LAL,95,111,48,1998
29701146,HOU,DEN,94,88,48,1998
29701147,UTA,MIN,126,109,48,1998
29701148,POR,SAC,92,66,48,1998
29701149,SEA,VAN,110,98,48,1998
29701150,BOS,MIL,109,117,48,1998
29701151,WAS,CLE,101,93,48,1998
29701152,MIA,ORL,87,99,48,1998
29701153,CHA,BKN,109,103,48,1998
29701154,DET,CHI,87,79,48,1998
29701155,IND,ATL,82,70,48,1998
29701156,PHX,DEN,96,89,48,1998
29701157,LAC,GSW,80,92,48,1998
29701158,NYK,TOR,108,79,48,1998
29701159,UTA,SAC,99,86,48,1998
29701160,GSW,DAL,88,82,48,1998
29701161,POR,LAC,99,90,48,1998
29701162,VAN,SAS,97,110,48,1998
29701163,BOS,CLE,78,71,48,1998
29701164,PHI,CHI,80,87,48,1998
29701165,ORL,BKN,121,109,48,1998
29701166,MIA,WAS,89,97,48,1998
29701167,ATL,CHA,121,104,48,1998
29701168,DET,MIL,108,102,48,1998
29701169,IND,TOR,107,98,48,1998
29701170,MIN,HOU,102,95,48,1998
29701171,DEN,POR,109,101,48,1998
29701172,PHX,UTA,99,102,48,1998
29701173,LAL,DAL,124,95,48,1998
29701174,SEA,SAS,87,89,48,1998
29701175,WAS,BOS,112,95,48,1998
29701176,CLE,IND,96,92,48,1998
29701177,CHI,NYK,111,109,48,1998
29701178,MIL,MIN,109,111,48,1998
29701179,LAC,SAC,83,77,48,1998
29701180,GSW,VAN,112,100,48,1998
29701181,BKN,DET,114,101,48,1998
29701182,CHA,ORL,89,76,48,1998
29701183,ATL,MIA,101,89,48,1998
29701184,TOR,PHI,78,107,48,1998
29701185,HOU,PHX,93,123,48,1998
29701186,SAS,DEN,96,82,48,1998
29701187,LAL,UTA,102,98,48,1998
29701188,SAC,VAN,108,112,48,1998
29701189,POR,SEA,82,90,48,1998
29800001,BOS,TOR,92,103,48,1999
29800002,ORL,NYK,93,85,48,1999
29800003,MIA,DET,81,95,48,1999
29800004,CHA,PHI,66,78,48,1999
29800005,ATL,CLE,100,83,48,1999
29800006,IND,WAS,96,81,48,1999
29800007,SAS,SAC,101,83,48,1999
29800008,DEN,MIN,92,110,48,1999
29800009,UTA,CHI,104,96,48,1999
29800010,LAC,PHX,92,101,48,1999
29800011,LAL,HOU,99,91,48,1999
29800012,SEA,DAL,92,86,48,1999
29800013,BOS,CLE,77,73,48,1999
29800014,PHI,ORL,95,75,48,1999
29800015,WAS,TOR,98,97,48,1999
29800016,CHA,MIL,107,113,48,1999
29800017,ATL,BKN,111,106,48,1999
29800018,SAS,MIN,96,82,48,1999
29800019,GSW,HOU,84,86,48,1999
29800020,NYK,MIA,79,83,48,1999
29800021,BKN,ATL,79,69,48,1999
29800022,DET,IND,107,98,48,1999
29800023,PHX,DEN,115,108,48,1999
29800024,LAC,CHI,84,89,48,1999
29800025,LAL,UTA,91,100,48,1999
29800026,GSW,DAL,99,102,48,1999
29800027,SAC,VAN,109,87,48,1999
29800028,SEA,POR,91,88,48,1999
29800029,ORL,BOS,107,90,48,1999
29800030,CHA,MIA,94,91,48,1999
29800031,CLE,IND,89,95,48,1999
29800032,DET,WAS,106,103,48,1999
29800033,HOU,DEN,99,80,48,1999
29800034,SAS,LAL,75,80,48,1999
29800035,VAN,POR,76,95,48,1999
29800036,PHI,DET,90,86,48,1999
29800037,MIA,BOS,101,108,48,1999
29800038,TOR,MIL,77,91,48,1999
29800039,CHI,ATL,71,87,48,1999
29800040,MIN,SAS,74,70,48,1999
29800041,DAL,UTA,79,90,48,1999
29800042,PHX,SAC,95,112,48,1999
29800043,SEA,GSW,90,71,48,1999
29800044,NYK,WAS,101,88,48,1999
29800045,BKN,ORL,81,89,48,1999
29800046,CHA,CLE,77,87,48,1999
29800047,HOU,SAC,92,82,48,1999
29800048,DEN,LAL,98,103,48,1999
29800049,GSW,SEA,82,89,48,1999
29800050,POR,IND,100,92,48,1999
29800051,VAN,LAC,105,99,48,1999
29800052,MIA,TOR,102,84,48,1999
29800053,ATL,CHA,100,88,48,1999
29800054,CLE,SAS,99,89,48,1999
29800055,DET,ORL,81,87,48,1999
29800056,CHI,NYK,68,73,48,1999
29800057,MIL,BKN,95,75,48,1999
29800058,MIN,LAL,86,75,48,1999
29800059,DAL,HOU,95,105,48,1999
29800060,PHX,UTA,74,82,48,1999
29800061,VAN,IND,97,101,48,1999
29800062,PHI,SAS,94,98,48,1999
29800063,DEN,DAL,100,94,48,1999
29800064,GSW,UTA,81,97,48,1999
29800065,PHX,LAC,107,104,48,1999
29800066,SEA,DEN,105,92,48,1999
29800067,PHI,ATL,78,70,48,1999
29800068,ORL,MIL,85,82,48,1999
29800069,CHI,SAS,76,89,48,1999
29800070,LAC,MIN,73,95,48,1999
29800071,LAL,IND,99,101,48,1999
29800072,GSW,POR,105,100,48,1999
29800073,VAN,DAL,96,92,48,1999
29800074,NYK,DET,78,69,48,1999
29800075,MIA,BKN,95,72,48,1999
29800076,DEN,PHX,106,115,48,1999
29800077,UTA,SAC,120,112,48,1999
29800078,GSW,MIN,101,99,48,1999
29800079,POR,DAL,99,84,48,1999
29800080,NYK,TOR,95,85,48,1999
29800081,BKN,DET,97,82,48,1999
29800082,PHI,MIL,92,93,48,1999
29800083,CLE,ORL,90,78,48,1999
29800084,IND,MIA,78,89,48,1999
29800085,CHI,ATL,67,83,48,1999
29800086,HOU,PHX,109,92,48,1999
29800087,LAC,VAN,89,93,48,1999
29800088,LAL,CHA,116,88,48,1999
29800089,SAC,BOS,101,98,48,1999
29800090,SEA,UTA,71,56,48,1999
29800091,ORL,WAS,96,85,48,1999
29800092,DET,MIA,80,91,48,1999
29800093,MIL,CHI,91,83,48,1999
29800094,MIN,HOU,116,102,48,1999
29800095,SAS,PHX,76,79,48,1999
29800096,LAL,DAL,101,88,48,1999
29800097,GSW,CHA,96,87,48,1999
29800098,POR,DEN,100,85,48,1999
29800099,SEA,SAC,106,109,48,1999
29800100,VAN,BOS,129,131,48,1999
29800101,BKN,HOU,92,93,48,1999
29800102,TOR,WAS,88,95,48,1999
29800103,CLE,NYK,98,74,48,1999
29800104,IND,PHI,99,95,48,1999
29800105,UTA,DEN,97,86,48,1999
29800106,PHI,NYK,67,78,48,1999
29800107,WAS,CHI,93,91,48,1999
29800108,ATL,ORL,94,99,48,1999
29800109,TOR,MIL,90,82,48,1999
29800110,MIN,VAN,115,96,48,1999
29800111,PHX,DET,93,101,48,1999
29800112,LAL,SAS,106,94,48,1999
29800113,GSW,DAL,84,79,48,1999
29800114,SAC,CHA,106,95,48,1999
29800115,POR,BOS,106,86,48,1999
29800116,PHI,ATL,69,76,48,1999
29800117,MIA,HOU,81,71,48,1999
29800118,CLE,BKN,89,84,48,1999
29800119,MIL,IND,80,82,48,1999
29800120,UTA,SEA,110,80,48,1999
29800121,LAC,DAL,90,105,48,1999
29800122,POR,GSW,90,84,48,1999
29800123,NYK,CHI,79,63,48,1999
29800124,WAS,BOS,86,75,48,1999
29800125,ORL,HOU,109,83,48,1999
29800126,TOR,VAN,102,87,48,1999
29800127,IND,BKN,80,79,48,1999
29800128,MIN,SAC,102,90,48,1999
29800129,SAS,DET,85,64,48,1999
29800130,SEA,LAL,92,89,48,1999
29800131,ORL,SAC,107,96,48,1999
29800132,ATL,CHI,68,77,48,1999
29800133,CLE,PHI,97,106,48,1999
29800134,MIN,SAS,95,89,48,1999
29800135,DEN,LAL,117,113,48,1999
29800136,UTA,LAC,104,89,48,1999
29800137,PHX,DAL,101,83,48,1999
29800138,NYK,BKN,82,74,48,1999
29800139,WAS,MIA,80,96,48,1999
29800140,DET,TOR,106,80,48,1999
29800141,CHI,MIL,88,90,48,1999
29800142,DAL,ATL,89,85,48,1999
29800143,HOU,SEA,98,86,48,1999
29800144,LAC,GSW,89,94,48,1999
29800145,VAN,LAL,93,83,48,1999
29800146,BOS,ORL,111,79,48,1999
29800147,BKN,POR,85,94,48,1999
29800148,PHI,SAC,94,81,48,1999
29800149,CHA,MIA,83,91,48,1999
29800150,DET,CLE,89,73,48,1999
29800151,IND,TOR,104,84,48,1999
29800152,SAS,SEA,99,81,48,1999
29800153,DEN,UTA,97,87,48,1999
29800154,NYK,MIN,115,113,48,1999
29800155,WAS,SAC,105,115,48,1999
29800156,CLE,IND,74,81,48,1999
29800157,CHI,PHI,80,98,48,1999
29800158,DAL,DEN,90,81,48,1999
29800159,HOU,ATL,87,93,48,1999
29800160,LAC,LAL,100,115,48,1999
29800161,VAN,PHX,86,94,48,1999
29800162,BOS,NYK,94,80,48,1999
29800163,ORL,IND,103,100,48,1999
29800164,CHA,POR,97,95,48,1999
29800165,TOR,MIN,102,92,48,1999
29800166,DET,MIA,95,93,48,1999
29800167,DEN,MIL,96,95,48,1999
29800168,UTA,DAL,80,65,48,1999
29800169,LAL,LAC,99,83,48,1999
29800170,GSW,PHX,94,90,48,1999
29800171,SEA,SAS,92,82,48,1999
29800172,BKN,BOS,92,101,48,1999
29800173,WAS,POR,81,82,48,1999
29800174,CHI,CHA,94,77,48,1999
29800175,DAL,SAC,97,90,48,1999
29800176,LAC,ATL,74,103,48,1999
29800177,VAN,HOU,74,86,48,1999
29800178,MIA,ORL,84,78,48,1999
29800179,TOR,CHI,88,90,48,1999
29800180,DET,NYK,89,68,48,1999
29800181,MIL,PHI,76,87,48,1999
29800182,MIN,POR,93,100,48,1999
29800183,SAS,UTA,87,101,48,1999
29800184,DEN,VAN,116,112,48,1999
29800185,PHX,GSW,102,89,48,1999
29800186,LAL,HOU,106,90,48,1999
29800187,BOS,BKN,97,99,48,1999
29800188,NYK,CLE,85,78,48,1999
29800189,WAS,PHI,91,104,48,1999
29800190,ORL,ATL,70,67,48,1999
29800191,CHA,TOR,91,88,48,1999
29800192,PHX,LAL,91,97,48,1999
29800193,SAC,SEA,102,105,48,1999
29800194,BKN,MIL,86,94,48,1999
29800195,MIA,NYK,85,84,48,1999
29800196,ATL,WAS,77,97,48,1999
29800197,CLE,BOS,116,99,48,1999
29800198,IND,DEN,88,81,48,1999
29800199,CHI,DET,78,108,48,1999
29800200,MIN,GSW,89,78,48,1999
29800201,DAL,LAC,112,99,48,1999
29800202,HOU,SAS,82,99,48,1999
29800203,POR,UTA,102,100,48,1999
29800204,VAN,SAC,101,111,48,1999
29800205,PHI,CHI,102,86,48,1999
29800206,WAS,IND,95,106,48,1999
29800207,ORL,CHA,93,76,48,1999
29800208,MIL,GSW,106,78,48,1999
29800209,UTA,VAN,109,86,48,1999
29800210,LAL,PHX,101,95,48,1999
29800211,SAC,POR,93,97,48,1999
29800212,BKN,CHA,82,96,48,1999
29800213,MIA,DEN,95,87,48,1999
29800214,ATL,TOR,77,86,48,1999
29800215,CLE,DET,84,99,48,1999
29800216,DAL,SAS,79,95,48,1999
29800217,HOU,LAC,96,77,48,1999
29800218,SEA,PHX,93,101,48,1999
29800219,VAN,MIN,93,102,48,1999
29800220,BOS,DEN,102,94,48,1999
29800221,PHI,MIA,78,89,48,1999
29800222,WAS,CHA,86,85,48,1999
29800223,TOR,ORL,84,89,48,1999
29800224,IND,GSW,83,102,48,1999
29800225,MIL,NYK,88,87,48,1999
29800226,UTA,DAL,106,95,48,1999
29800227,LAL,SEA,103,100,48,1999
29800228,POR,MIN,97,85,48,1999
29800229,ORL,DET,87,82,48,1999
29800230,CLE,GSW,97,80,48,1999
29800231,SAS,LAC,114,85,48,1999
29800232,PHX,SAC,99,111,48,1999
29800233,VAN,HOU,92,107,48,1999
29800234,NYK,BKN,97,86,48,1999
29800235,PHI,WAS,95,103,48,1999
29800236,TOR,BOS,105,92,48,1999
29800237,IND,MIA,85,72,48,1999
29800238,DEN,SAS,96,106,48,1999
29800239,UTA,LAL,89,97,48,1999
29800240,SAC,DAL,94,89,48,1999
29800241,POR,HOU,111,71,48,1999
29800242,SEA,MIN,77,88,48,1999
29800243,ORL,ATL,110,114,48,1999
29800244,MIA,PHI,91,89,48,1999
29800245,DET,WAS,75,71,48,1999
29800246,MIL,CHI,81,76,48,1999
29800247,VAN,POR,73,92,48,1999
29800248,NYK,MIL,86,87,48,1999
29800249,CHA,BOS,105,87,48,1999
29800250,CHI,BKN,103,87,48,1999
29800251,MIN,SEA,85,84,48,1999
29800252,DAL,PHX,91,103,48,1999
29800253,HOU,DEN,84,75,48,1999
29800254,UTA,CLE,88,75,48,1999
29800255,LAC,LAL,99,103,48,1999
29800256,GSW,VAN,92,82,48,1999
29800257,POR,SAC,103,98,48,1999
29800258,PHI,CHA,85,70,48,1999
29800259,WAS,DET,97,87,48,1999
29800260,MIA,ATL,88,78,48,1999
29800261,IND,BKN,93,82,48,1999
29800262,MIL,SEA,101,97,48,1999
29800263,SAS,ORL,81,79,48,1999
29800264,PHX,CLE,73,86,48,1999
29800265,LAL,LAC,94,75,48,1999
29800266,NYK,WAS,98,86,48,1999
29800267,MIA,TOR,83,73,48,1999
29800268,ATL,BOS,99,85,48,1999
29800269,CHI,SEA,83,92,48,1999
29800270,DAL,ORL,93,76,48,1999
29800271,HOU,VAN,102,91,48,1999
29800272,UTA,DEN,94,89,48,1999
29800273,LAC,SAC,106,92,48,1999
29800274,GSW,MIN,89,82,48,1999
29800275,PHI,BKN,100,93,48,1999
29800276,WAS,CHA,83,92,48,1999
29800277,DET,BOS,93,83,48,1999
29800278,IND,MIL,109,104,48,1999
29800279,CHI,NYK,76,63,48,1999
29800280,PHX,SAS,97,99,48,1999
29800281,LAL,GSW,89,78,48,1999
29800282,SAC,MIN,95,101,48,1999
29800283,POR,UTA,77,91,48,1999
29800284,ATL,TOR,86,75,48,1999
29800285,DAL,VAN,91,74,48,1999
29800286,HOU,CLE,100,89,48,1999
29800287,SAS,DEN,92,61,48,1999
29800288,UTA,MIN,99,72,48,1999
29800289,LAC,POR,96,106,48,1999
29800290,GSW,ORL,74,87,48,1999
29800291,NYK,CHA,94,86,48,1999
29800292,WAS,MIL,98,86,48,1999
29800293,MIA,BKN,102,76,48,1999
29800294,DET,ATL,72,85,48,1999
29800295,IND,BOS,99,96,48,1999
29800296,PHX,HOU,104,90,48,1999
29800297,SAC,LAL,105,101,48,1999
29800298,SEA,LAC,108,89,48,1999
29800299,ORL,PHI,74,73,48,1999
29800300,TOR,CHA,89,82,48,1999
29800301,CHI,CLE,85,89,48,1999
29800302,MIL,NYK,102,108,48,1999
29800303,MIN,UTA,83,90,48,1999
29800304,DAL,POR,91,106,48,1999
29800305,DEN,VAN,110,84,48,1999
29800306,GSW,SAC,105,111,48,1999
29800307,NYK,LAC,113,89,48,1999
29800308,MIA,WAS,94,85,48,1999
29800309,TOR,BKN,100,85,48,1999
29800310,CLE,DET,86,82,48,1999
29800311,IND,ATL,79,85,48,1999
29800312,MIL,PHX,92,110,48,1999
29800313,MIN,LAL,101,107,48,1999
29800314,HOU,POR,101,93,48,1999
29800315,SAC,SAS,109,121,48,1999
29800316,SEA,VAN,87,85,48,1999
29800317,BOS,LAC,118,84,48,1999
29800318,BKN,DAL,88,87,48,1999
29800319,PHI,IND,114,110,48,1999
29800320,ORL,CHI,103,94,48,1999
29800321,CHA,PHX,119,111,48,1999
29800322,ATL,MIA,85,86,48,1999
29800323,DET,TOR,101,103,48,1999
29800324,DEN,HOU,109,114,48,1999
29800325,GSW,SAS,78,82,48,1999
29800326,NYK,ORL,78,86,48,1999
29800327,WAS,UTA,87,95,48,1999
29800328,CLE,LAL,100,93,48,1999
29800329,CHI,BKN,104,95,48,1999
29800330,MIL,BOS,99,83,48,1999
29800331,SAC,POR,78,88,48,1999
29800332,VAN,MIN,86,81,48,1999
29800333,PHI,LAL,105,90,48,1999
29800334,CHA,UTA,83,82,48,1999
29800335,ATL,PHX,93,85,48,1999
29800336,TOR,LAC,93,82,48,1999
29800337,DET,DAL,94,87,48,1999
29800338,IND,CHI,96,87,48,1999
29800339,DEN,MIN,101,105,48,1999
29800340,GSW,SEA,90,78,48,1999
29800341,POR,SAS,90,85,48,1999
29800342,NYK,BOS,96,78,48,1999
29800343,WAS,CLE,113,83,48,1999
29800344,MIA,IND,89,94,48,1999
29800345,ATL,MIL,77,83,48,1999
29800346,DAL,SAC,104,90,48,1999
29800347,HOU,PHX,103,93,48,1999
29800348,VAN,SAS,88,92,48,1999
29800349,BOS,CHI,92,95,48,1999
29800350,ORL,LAL,104,115,48,1999
29800351,TOR,NYK,85,81,48,1999
29800352,CLE,BKN,88,85,48,1999
29800353,DET,UTA,104,101,48,1999
29800354,MIL,CHA,87,94,48,1999
29800355,MIN,LAC,85,100,48,1999
29800356,DEN,SEA,102,98,48,1999
29800357,POR,PHI,91,75,48,1999
29800358,NYK,ATL,71,80,48,1999
29800359,BKN,TOR,106,87,48,1999
29800360,IND,WAS,90,86,48,1999
29800361,MIL,DET,115,86,48,1999
29800362,DAL,LAL,93,96,48,1999
29800363,HOU,SAC,110,100,48,1999
29800364,PHX,VAN,89,84,48,1999
29800365,SEA,PHI,92,76,48,1999
29800366,ORL,CHA,86,78,48,1999
29800367,CLE,BOS,113,86,48,1999
29800368,CHI,TOR,90,113,48,1999
29800369,SAS,DEN,112,82,48,1999
29800370,UTA,MIA,84,81,48,1999
29800371,POR,GSW,79,72,48,1999
29800372,BOS,MIN,68,87,48,1999
29800373,BKN,DET,71,84,48,1999
29800374,CHA,CHI,110,81,48,1999
29800375,ATL,IND,103,102,48,1999
29800376,MIL,MIA,76,84,48,1999
29800377,DAL,HOU,78,88,48,1999
29800378,LAC,GSW,80,92,48,1999
29800379,LAL,PHX,101,106,48,1999
29800380,SAC,NYK,92,91,48,1999
29800381,SEA,WAS,92,96,48,1999
29800382,VAN,PHI,90,95,48,1999
29800383,ORL,CLE,96,86,48,1999
29800384,HOU,TOR,113,104,48,1999
29800385,DEN,SAS,65,86,48,1999
29800386,POR,PHX,97,84,48,1999
29800387,BKN,IND,91,100,48,1999
29800388,PHI,BOS,84,90,48,1999
29800389,CHA,ORL,90,82,48,1999
29800390,ATL,CHI,93,81,48,1999
29800391,DET,MIL,90,85,48,1999
29800392,MIN,MIA,100,93,48,1999
29800393,DAL,DEN,98,79,48,1999
29800394,SAS,TOR,91,93,48,1999
29800395,PHX,NYK,87,94,48,1999
29800396,LAL,SAC,109,111,48,1999
29800397,GSW,WAS,100,96,48,1999
29800398,SEA,LAC,104,98,48,1999
29800399,VAN,UTA,80,85,48,1999
29800400,BKN,CLE,99,109,48,1999
29800401,ATL,PHI,103,99,48,1999
29800402,SAS,DAL,99,77,48,1999
29800403,DEN,WAS,100,112,48,1999
29800404,LAC,UTA,103,77,48,1999
29800405,GSW,HOU,86,87,48,1999
29800406,BOS,IND,93,101,48,1999
29800407,ORL,MIA,94,87,48,1999
29800408,CHA,CLE,105,84,48,1999
29800409,TOR,CHI,91,78,48,1999
29800410,DET,SEA,104,87,48,1999
29800411,MIN,MIL,85,94,48,1999
29800412,PHX,POR,86,88,48,1999
29800413,LAL,NYK,99,91,48,1999
29800414,SAC,HOU,93,107,48,1999
29800415,IND,ATL,82,83,48,1999
29800416,DAL,SEA,101,109,48,1999
29800417,DEN,LAC,100,88,48,1999
29800418,LAL,VAN,116,98,48,1999
29800419,NYK,IND,94,93,48,1999
29800420,ORL,BKN,100,98,48,1999
29800421,CHA,BOS,99,109,48,1999
29800422,ATL,DET,77,93,48,1999
29800423,CLE,TOR,91,101,48,1999
29800424,CHI,PHI,91,81,48,1999
29800425,MIL,WAS,107,105,48,1999
29800426,MIN,DAL,98,78,48,1999
29800427,SAS,SEA,95,87,48,1999
29800428,LAC,HOU,95,104,48,1999
29800429,GSW,POR,93,90,48,1999
29800430,SAC,UTA,104,101,48,1999
29800431,VAN,DEN,101,87,48,1999
29800432,BOS,DET,72,87,48,1999
29800433,WAS,ORL,84,73,48,1999
29800434,CHA,MIL,94,102,48,1999
29800435,PHX,GSW,93,78,48,1999
29800436,POR,SAC,100,86,48,1999
29800437,NYK,CLE,78,74,48,1999
29800438,BKN,ATL,90,85,48,1999
29800439,MIA,PHI,84,88,48,1999
29800440,TOR,IND,88,87,48,1999
29800441,DET,CHI,107,75,48,1999
29800442,DAL,LAC,93,84,48,1999
29800443,SAS,VAN,103,91,48,1999
29800444,DEN,SEA,113,110,48,1999
29800445,UTA,HOU,88,87,48,1999
29800446,BOS,MIL,83,84,48,1999
29800447,PHI,CLE,80,85,48,1999
29800448,CHA,IND,81,87,48,1999
29800449,ATL,VAN,84,81,48,1999
29800450,CHI,ORL,68,115,48,1999
29800451,MIN,DEN,107,88,48,1999
29800452,PHX,LAL,90,91,48,1999
29800453,GSW,UTA,85,92,48,1999
29800454,POR,SEA,107,95,48,1999
29800455,BKN,MIA,88,77,48,1999
29800456,TOR,WAS,87,85,48,1999
29800457,DET,ORL,77,92,48,1999
29800458,MIN,SAC,105,96,48,1999
29800459,SAS,LAC,103,82,48,1999
29800460,LAL,GSW,76,81,48,1999
29800461,POR,PHX,98,93,48,1999
29800462,BOS,BKN,79,91,48,1999
29800463,WAS,MIA,79,90,48,1999
29800464,ATL,CHA,85,83,48,1999
29800465,TOR,PHI,97,82,48,1999
29800466,CLE,MIL,98,74,48,1999
29800467,IND,NYK,108,95,48,1999
29800468,CHI,VAN,88,87,48,1999
29800469,DEN,LAC,82,80,48,1999
29800470,SEA,HOU,101,84,48,1999
29800471,ORL,BOS,106,99,48,1999
